Core 0 Temp,Core 1 Temp,Core 2 Temp,Core 3 Temp,Core 4 Temp,Core 5 Temp,Core 6 Temp,Core 7 Temp,,Core 0,Low temp_0,High temp_0,Core_load_0,Core_speed_0,Core 1,Low temp_1,High temp_1,Core load_1,Core speed_1,Core 2,Low temp_2,High temp_2,Core load_2,Core speed_2,Core 3,Low temp_3,High temp_3,Core load_3,Core speed_3,Core 4,Low temp_4,High temp_4,Core load_4,Core speed_4,Core 5,Low temp_5,High temp_5,Core load_5,Core speed_5,Core 6,Low temp_6,High temp_6,Core load_6,Core speed_6,Core 7,Low temp_7,High temp_7 ,Core load_7,Core speed_7,CPU 0 Power
32,32,33,33,32,33,33,33,,,31,68,2,897.8,,32,66,0,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,1,897.8,2.3
31,32,32,32,32,32,32,33,,,31,68,3,997.56,,32,66,1,997.56,,31,68,0,997.56,,32,68,2,997.56,,31,69,0,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,0,997.56,1.8
32,32,32,32,32,33,33,33,,,31,68,1,897.8,,32,66,2,897.8,,31,68,3,897.8,,32,68,3,897.8,,31,69,1,897.8,,32,68,2,897.8,,32,66,2,897.8,,32,67,0,897.8,2.4
31,32,32,32,32,33,32,33,,,31,68,1,897.8,,32,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,2,4688.53,1.5
31,32,32,32,32,33,33,33,,,31,68,1,897.8,,32,66,1,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,4,897.8,,32,68,2,897.8,,32,66,0,897.8,,32,67,0,897.8,1.9
31,32,33,33,32,33,33,34,,,31,68,1,997.56,,32,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,0,997.56,1.3
32,32,33,33,32,33,33,33,,,31,68,0,997.56,,32,66,0,997.56,,31,68,1,997.56,,32,68,4,997.56,,31,69,0,997.56,,32,68,2,997.56,,32,66,0,997.56,,32,67,3,997.56,6.1
33,33,33,33,33,34,33,33,,,31,68,1,4588.78,,32,66,2,4588.78,,31,68,0,4588.78,,32,68,0,4588.78,,31,69,0,4588.78,,32,68,1,4588.78,,32,66,0,4588.78,,32,67,2,4588.78,5.1
33,33,33,33,32,34,34,34,,,31,68,0,897.8,,32,66,0,897.8,,31,68,0,897.8,,32,68,2,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,1,897.8,4
32,33,33,33,33,34,33,33,,,31,68,1,997.56,,32,66,1,997.56,,31,68,1,997.56,,32,68,0,997.56,,31,69,1,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,1,997.56,1.5
33,32,32,33,32,34,33,33,,,31,68,0,997.56,,32,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,1,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,0,4688.53,1.5
33,33,33,33,33,34,34,34,,,31,68,5,3391.7,,32,66,7,3391.7,,31,68,4,3391.7,,32,68,0,3391.7,,31,69,0,3391.7,,32,68,0,3391.7,,32,66,0,3391.7,,32,67,16,3391.7,15.9
32,33,33,33,32,33,33,33,,,31,68,1,4688.53,,32,66,1,4688.53,,31,68,0,4688.53,,32,68,0,4688.53,,31,69,0,4688.53,,32,68,1,4688.53,,32,66,1,4688.53,,32,67,1,4688.53,1.6
33,32,33,33,33,33,33,33,,,31,68,0,4788.29,,32,66,0,4788.29,,31,68,0,4788.29,,32,68,0,4788.29,,31,69,0,4788.29,,32,68,2,4788.29,,32,66,4,4788.29,,32,67,2,4788.29,5.3
31,32,33,33,32,33,33,33,,,31,68,1,897.8,,32,66,2,897.8,,31,68,0,897.8,,32,68,1,897.8,,31,69,0,897.8,,32,68,0,997.56,,32,66,0,997.56,,32,67,0,997.56,1.2
32,33,33,33,33,34,33,34,,,31,68,2,1396.58,,32,66,0,1396.58,,31,68,1,1396.58,,32,68,2,1396.58,,31,69,0,4688.53,,32,68,1,4688.53,,32,66,0,4688.53,,32,67,1,4788.29,2.1
31,32,32,33,32,33,33,33,,,31,68,2,897.8,,32,66,2,897.8,,31,68,2,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,1,897.8,1.5
31,32,33,32,32,33,33,33,,,31,68,1,3192.19,,32,66,0,3192.19,,31,68,0,3192.19,,32,68,0,3192.19,,31,69,0,3192.19,,32,68,0,3192.19,,32,66,0,4688.53,,32,67,1,4688.53,1.2
32,32,32,33,32,34,33,33,,,31,68,2,3291.95,,32,66,1,3291.95,,31,68,1,3291.95,,32,68,0,4688.53,,31,69,0,4588.78,,32,68,0,4788.29,,32,66,0,4688.53,,32,67,2,4588.78,1.5
31,32,32,33,32,33,32,33,,,31,68,0,997.56,,32,66,1,997.56,,31,68,0,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,1,997.56,1.5
31,32,33,33,33,34,33,33,,,31,68,0,897.8,,32,66,3,897.8,,31,68,3,897.8,,32,68,1,897.8,,31,69,0,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,0,897.8,1.8
31,32,32,33,32,33,32,33,,,31,68,0,897.8,,32,66,2,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,0,897.8,1.6
33,32,32,33,32,34,33,33,,,31,68,2,3690.97,,32,66,4,3690.97,,31,68,0,3690.97,,32,68,0,3690.97,,31,69,0,3690.97,,32,68,0,3690.97,,32,66,0,3690.97,,32,67,0,3690.97,5.7
33,32,32,33,32,33,32,33,,,31,68,2,897.8,,32,66,1,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,0,897.8,1.9
32,32,32,33,32,33,33,33,,,31,68,2,897.8,,32,66,1,897.8,,31,68,1,897.8,,32,68,1,897.8,,31,69,1,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,1,897.8,2.7
31,32,33,33,32,33,32,33,,,31,68,0,997.56,,32,66,1,997.56,,31,68,1,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,1,997.56,2.1
32,32,32,33,32,34,32,33,,,31,68,1,3491.46,,32,66,3,3491.46,,31,68,0,3491.46,,32,68,0,3491.46,,31,69,1,3491.46,,32,68,1,3491.46,,32,66,0,3491.46,,32,67,0,3491.46,1.9
31,32,32,32,32,33,32,32,,,31,68,0,3192.19,,32,66,3,3192.19,,31,68,0,3192.19,,32,68,0,3192.19,,31,69,0,3192.19,,32,68,0,3192.19,,32,66,0,3192.19,,32,67,0,3192.19,1.9
32,32,32,33,32,34,33,34,,,31,68,2,1596.1,,32,66,3,1596.1,,31,68,1,1596.1,,32,68,1,1596.1,,31,69,0,1596.1,,32,68,0,1596.1,,32,66,0,1596.1,,32,67,0,1596.1,1.8
33,32,33,33,32,33,33,33,,,31,68,1,3591.22,,32,66,1,3591.22,,31,68,1,3591.22,,32,68,1,3591.22,,31,69,2,3591.22,,32,68,0,3591.22,,32,66,0,3591.22,,32,67,0,3591.22,5.2
32,32,32,33,32,33,33,33,,,31,68,1,997.56,,32,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,0,997.56,1.8
33,33,33,34,32,34,33,33,,,31,68,1,1097.32,,32,66,1,1097.32,,31,68,0,1097.32,,32,68,0,1097.32,,31,69,0,1097.32,,32,68,0,1097.32,,32,66,0,1097.32,,32,67,0,1097.32,1.3
33,32,32,33,32,34,32,33,,,31,68,0,3990.24,,32,66,0,3990.24,,31,68,0,3990.24,,32,68,0,3990.24,,31,69,0,3990.24,,32,68,0,3990.24,,32,66,0,3990.24,,32,67,0,3990.24,1.4
31,32,32,33,32,33,33,33,,,31,68,0,3291.95,,32,66,1,3291.95,,31,68,0,3291.95,,32,68,0,3291.95,,31,69,0,3291.95,,32,68,0,3291.95,,32,66,0,3291.95,,32,67,0,4688.53,1.9
32,32,32,33,32,33,32,33,,,31,68,1,997.56,,32,66,0,997.56,,31,68,1,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,1,997.56,,32,67,0,997.56,1.3
33,32,33,34,32,33,33,32,,,31,68,1,4688.53,,32,66,0,4688.53,,31,68,0,4688.53,,32,68,0,4688.53,,31,69,0,4688.53,,32,68,0,4688.53,,32,66,2,4688.53,,32,67,1,4688.53,1.3
32,32,33,32,32,33,32,33,,,31,68,4,897.8,,32,66,7,897.8,,31,68,3,897.8,,32,68,2,897.8,,31,69,3,897.8,,32,68,3,897.8,,32,66,1,897.8,,32,67,1,897.8,2.9
32,32,32,33,32,33,33,33,,,31,68,1,997.56,,32,66,1,997.56,,31,68,0,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,2,997.56,,32,67,1,997.56,1.4
32,32,32,33,32,34,33,33,,,31,68,1,997.56,,32,66,1,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,3,997.56,2.3
31,32,32,33,31,33,33,32,,,31,68,1,897.8,,32,66,0,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,1,897.8,,32,68,2,897.8,,32,66,0,897.8,,32,67,1,897.8,1.3
32,32,32,33,32,33,32,33,,,31,68,0,897.8,,32,66,1,4688.53,,31,68,1,4788.29,,32,68,0,4788.29,,31,69,1,4788.29,,32,68,1,4788.29,,32,66,0,4688.53,,32,67,0,4688.53,1.3
32,32,32,33,32,33,32,34,,,31,68,0,4389.26,,32,66,0,4389.26,,31,68,0,4389.26,,32,68,0,4389.26,,31,69,0,4389.26,,32,68,0,4389.26,,32,66,0,4389.26,,32,67,0,4389.26,1.4
31,32,32,32,32,33,32,33,,,31,68,0,897.8,,32,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,0,897.8,2.2
33,33,33,33,35,34,33,34,,,31,68,3,4688.53,,32,66,9,4688.53,,31,68,3,4688.53,,32,68,1,4688.53,,31,69,5,4688.53,,32,68,2,4688.53,,32,66,1,4688.53,,32,67,5,4688.53,1.9
31,32,32,32,32,33,32,33,,,31,68,1,4189.75,,32,66,1,4189.75,,31,68,0,4189.75,,32,68,0,4189.75,,31,69,0,4189.75,,32,68,0,4189.75,,32,66,0,4189.75,,32,67,0,4189.75,1.4
32,32,32,33,32,33,32,33,,,31,68,3,997.56,,32,66,3,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,4688.53,,32,67,0,4688.53,1.2
32,32,32,33,32,34,32,33,,,31,68,1,997.56,,32,66,1,997.56,,31,68,1,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,0,997.56,1.4
32,33,33,33,32,34,33,33,,,31,68,1,4688.53,,32,66,0,4588.78,,31,68,0,4688.53,,32,68,0,4788.29,,31,69,0,4588.78,,32,68,0,4688.53,,32,66,4,4688.53,,32,67,3,4788.29,4
32,33,32,33,32,33,32,34,,,31,68,2,3790.73,,32,66,1,3790.73,,31,68,0,3790.73,,32,68,0,3790.73,,31,69,0,3790.73,,32,68,0,3790.73,,32,66,0,3790.73,,32,67,0,3790.73,2.2
32,32,32,32,32,34,32,33,,,31,68,2,897.8,,32,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,1,897.8,,32,68,1,897.8,,32,66,2,4688.53,,32,67,1,4688.53,2.6
32,33,32,32,32,32,32,33,,,31,68,1,3491.46,,32,66,1,3491.46,,31,68,0,3491.46,,32,68,0,3491.46,,31,69,0,3491.46,,32,68,1,3491.46,,32,66,0,3491.46,,32,67,0,3491.46,1.5
31,32,32,32,32,33,32,33,,,31,68,1,897.8,,32,66,2,897.8,,31,68,1,897.8,,32,68,1,897.8,,31,69,0,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,0,897.8,1.3
32,32,32,32,32,33,32,33,,,31,68,0,997.56,,32,66,3,997.56,,31,68,2,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,1,997.56,1.2
32,32,32,33,32,33,33,33,,,31,68,0,2892.92,,32,66,0,2892.92,,31,68,0,2892.92,,32,68,0,2892.92,,31,69,0,2892.92,,32,68,0,2892.92,,32,66,0,2892.92,,32,67,0,2593.66,1.5
32,32,32,33,32,33,32,33,,,31,68,4,1995.12,,32,66,4,1995.12,,31,68,1,1995.12,,32,68,0,1995.12,,31,69,0,1995.12,,32,68,1,1995.12,,32,66,0,1995.12,,32,67,0,1995.12,5
31,32,32,32,31,33,32,32,,,31,68,1,3491.46,,32,66,0,3491.46,,31,68,1,3491.46,,32,68,1,3491.46,,31,69,0,3491.46,,32,68,2,3491.46,,32,66,1,3491.46,,32,67,0,3491.46,1.3
34,34,34,34,33,47,34,35,,,31,68,3,4688.53,,32,66,4,4688.53,,31,68,0,4688.53,,32,68,2,4688.53,,31,69,1,4688.53,,32,68,3,4688.53,,32,66,0,4688.53,,32,67,2,4688.53,2.2
31,32,33,33,32,32,33,32,,,31,68,1,4189.75,,32,66,0,4189.75,,31,68,0,4189.75,,32,68,0,4189.75,,31,69,0,4189.75,,32,68,0,4189.75,,32,66,0,4189.75,,32,67,0,4189.75,1.6
32,32,32,32,32,33,32,33,,,31,68,1,897.8,,32,66,2,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,0,897.8,1.2
31,32,32,32,32,33,32,33,,,31,68,0,897.8,,32,66,0,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,0,897.8,1.7
31,32,32,32,32,33,32,33,,,31,68,2,4289.51,,31,66,1,4289.51,,31,68,0,4289.51,,32,68,0,4289.51,,31,69,0,4289.51,,32,68,0,4289.51,,32,66,0,4289.51,,32,67,0,4289.51,1.9
31,32,32,32,31,33,32,32,,,31,68,5,897.8,,31,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,1,4788.29,,32,67,1,4788.29,1.2
32,32,32,32,31,33,32,33,,,31,68,3,997.56,,31,66,1,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,0,997.56,,32,67,0,997.56,1.7
31,32,32,33,32,33,32,33,,,31,68,3,897.8,,31,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,3,897.8,5.4
31,32,32,32,31,33,33,33,,,31,68,1,3391.7,,31,66,2,3391.7,,31,68,1,3391.7,,32,68,0,3391.7,,31,69,1,3391.7,,32,68,1,3391.7,,32,66,0,3391.7,,32,67,0,3391.7,1.8
32,32,32,32,31,33,32,33,,,31,68,1,897.8,,31,66,1,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,1,897.8,,32,68,1,897.8,,32,66,0,897.8,,32,67,1,897.8,1.9
32,32,32,32,32,33,32,34,,,31,68,3,997.56,,31,66,3,997.56,,31,68,1,997.56,,32,68,1,997.56,,31,69,2,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,1,997.56,1.6
31,32,32,32,32,33,32,33,,,31,68,3,897.8,,31,66,2,897.8,,31,68,1,897.8,,32,68,2,897.8,,31,69,1,897.8,,32,68,2,897.8,,32,66,0,897.8,,32,67,0,897.8,1.9
31,32,32,32,32,32,32,33,,,31,68,2,897.8,,31,66,2,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,1,897.8,,32,67,0,897.8,1.6
31,32,32,32,32,33,32,33,,,31,68,0,997.56,,31,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,32,66,1,997.56,,32,67,1,997.56,2.2
31,32,32,33,32,34,32,33,,,31,68,3,1296.83,,31,66,4,1296.83,,31,68,3,1296.83,,32,68,2,1296.83,,31,69,2,1296.83,,32,68,1,1296.83,,32,66,0,1296.83,,32,67,0,1296.83,5.8
31,32,32,33,31,33,32,33,,,31,68,0,997.56,,31,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,4688.53,,32,66,0,4688.53,,32,67,0,4688.53,1.5
32,32,32,33,33,34,33,34,,,31,68,3,1296.83,,31,66,3,1296.83,,31,68,0,1296.83,,32,68,1,1296.83,,31,69,1,1296.83,,32,68,1,1296.83,,32,66,0,1296.83,,32,67,4,1296.83,1.7
31,32,32,32,32,32,32,33,,,31,68,0,997.56,,31,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,4688.53,,32,68,0,4688.53,,32,66,0,4688.53,,32,67,0,4688.53,2
31,32,32,33,31,32,33,33,,,31,68,0,4588.78,,31,66,0,4588.78,,31,68,0,4588.78,,32,68,0,4588.78,,31,69,0,4588.78,,32,68,0,4588.78,,32,66,1,4588.78,,32,67,0,4588.78,2
32,32,32,32,32,33,32,33,,,31,68,0,997.56,,31,66,1,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,1,997.56,,32,68,1,997.56,,32,66,1,997.56,,32,67,0,997.56,1.2
32,32,32,33,31,33,32,32,,,31,68,1,997.56,,31,66,3,997.56,,31,68,1,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,1,997.56,,32,66,0,997.56,,32,67,0,997.56,1.5
33,32,32,34,31,33,32,33,,,31,68,0,3990.24,,31,66,0,3990.24,,31,68,0,3990.24,,32,68,3,3990.24,,31,69,1,3990.24,,32,68,0,3990.24,,32,66,0,3990.24,,32,67,0,3990.24,4.4
32,32,32,32,31,33,33,32,,,31,68,0,3890.48,,31,66,1,3890.48,,31,68,0,3890.48,,32,68,1,3890.48,,31,69,0,3890.48,,32,68,1,3890.48,,32,66,0,3890.48,,32,67,2,3890.48,1.2
31,32,32,33,32,33,32,33,,,31,68,1,997.56,,31,66,1,997.56,,31,68,0,997.56,,32,68,3,4688.53,,31,69,2,4688.53,,32,68,0,4788.29,,32,66,1,4788.29,,32,67,0,4688.53,5.3
32,32,32,33,32,33,33,33,,,31,68,2,3690.97,,31,66,1,3690.97,,31,68,0,3690.97,,32,68,1,3690.97,,31,69,0,3690.97,,32,68,0,3690.97,,32,66,1,4688.53,,32,67,0,4688.53,1.3
31,32,32,33,32,33,32,33,,,31,68,0,997.56,,31,66,2,997.56,,31,68,1,997.56,,32,68,0,997.56,,31,69,0,897.8,,32,68,0,897.8,,32,66,0,897.8,,32,67,0,897.8,1.4
31,32,32,32,31,33,32,33,,,31,68,2,897.8,,31,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,32,66,1,897.8,,32,67,0,897.8,1.5
31,32,31,32,32,32,32,32,,,31,68,0,3491.46,,31,66,1,3491.46,,31,68,0,3491.46,,32,68,0,3491.46,,31,69,0,3491.46,,32,68,0,3491.46,,31,66,1,3491.46,,32,67,0,3491.46,1.4
31,32,32,32,31,32,32,33,,,31,68,1,897.8,,31,66,1,897.8,,31,68,0,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,1,897.8,1.2
31,32,32,32,32,33,32,33,,,31,68,3,897.8,,31,66,1,897.8,,31,68,1,897.8,,32,68,1,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,4688.53,,32,67,0,4688.53,2
31,32,32,32,32,33,33,33,,,31,68,2,897.8,,31,66,2,897.8,,31,68,1,897.8,,32,68,1,897.8,,31,69,0,897.8,,32,68,2,897.8,,31,66,0,897.8,,32,67,3,897.8,4.2
32,32,32,32,32,33,32,33,,,31,68,1,3491.46,,31,66,1,3491.46,,31,68,0,3491.46,,32,68,0,3192.19,,31,69,0,3192.19,,32,68,0,3192.19,,31,66,0,3192.19,,32,67,0,3192.19,1.7
33,32,32,33,32,34,32,33,,,31,68,1,1097.32,,31,66,2,1097.32,,31,68,3,1097.32,,32,68,0,1097.32,,31,69,0,1097.32,,32,68,1,1097.32,,31,66,1,1097.32,,32,67,0,1097.32,1.4
31,32,32,32,31,33,32,33,,,31,68,2,997.56,,31,66,1,997.56,,31,68,1,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,31,66,1,997.56,,32,67,1,997.56,2
31,32,31,32,31,32,32,32,,,31,68,1,997.56,,31,66,0,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,31,66,1,997.56,,32,67,0,997.56,1.5
31,32,31,33,31,33,32,33,,,31,68,1,997.56,,31,66,1,997.56,,31,68,0,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,31,66,0,997.56,,32,67,0,997.56,1.6
31,32,31,32,32,33,32,33,,,31,68,2,897.8,,31,66,1,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,0,897.8,1.6
31,32,31,32,31,33,32,32,,,31,68,2,897.8,,31,66,2,897.8,,31,68,1,897.8,,32,68,0,897.8,,31,69,3,897.8,,32,68,1,897.8,,31,66,2,897.8,,32,67,0,897.8,1.6
31,32,32,33,32,33,32,33,,,31,68,0,2194.63,,31,66,0,2194.63,,31,68,0,2194.63,,32,68,0,2194.63,,31,69,0,2194.63,,32,68,0,2194.63,,31,66,0,2194.63,,32,67,0,2194.63,1.5
32,32,32,32,32,33,32,33,,,31,68,2,1396.58,,31,66,2,1396.58,,31,68,2,1396.58,,32,68,3,1396.58,,31,69,3,1097.32,,32,68,1,1097.32,,31,66,0,1097.32,,32,67,3,1097.32,3.2
31,32,31,32,31,33,32,33,,,31,68,2,997.56,,31,66,3,997.56,,31,68,0,997.56,,32,68,1,997.56,,31,69,0,997.56,,32,68,0,997.56,,31,66,0,997.56,,32,67,2,997.56,2.1
31,32,32,32,32,33,32,32,,,31,68,1,4189.75,,31,66,1,4189.75,,31,68,1,4189.75,,32,68,1,4189.75,,31,69,0,4189.75,,32,68,0,4189.75,,31,66,0,4189.75,,32,67,0,4189.75,1.3
31,32,31,32,31,33,32,33,,,31,68,3,997.56,,31,66,0,997.56,,31,68,2,997.56,,32,68,0,997.56,,31,69,0,997.56,,32,68,2,997.56,,31,66,0,997.56,,32,67,0,997.56,1.5
31,32,31,33,31,32,32,33,,,31,68,1,2294.39,,31,66,1,2294.39,,31,68,0,2294.39,,32,68,0,2294.39,,31,69,1,2294.39,,32,68,1,2294.39,,31,66,0,2294.39,,32,67,2,2294.39,1.6
31,32,32,33,32,33,32,34,,,31,68,2,4489.02,,31,66,0,4489.02,,31,68,0,4489.02,,32,68,0,4489.02,,31,69,0,4489.02,,32,68,0,4489.02,,31,66,0,4489.02,,32,67,1,4489.02,1.7
31,32,31,33,31,32,32,33,,,31,68,2,897.8,,31,66,2,997.56,,31,68,0,997.56,,32,68,1,997.56,,31,69,1,997.56,,32,68,1,997.56,,31,66,0,997.56,,32,67,1,997.56,1.3
31,32,31,33,31,33,32,33,,,31,68,1,897.8,,31,66,0,897.8,,31,68,3,897.8,,32,68,3,897.8,,31,69,0,897.8,,32,68,0,997.56,,31,66,0,997.56,,32,67,1,997.56,1.3
31,32,31,32,31,33,32,32,,,31,68,0,997.56,,31,66,0,997.56,,31,68,0,4588.78,,32,68,0,4588.78,,31,69,0,4588.78,,32,68,0,4688.53,,31,66,0,4588.78,,32,67,0,4588.78,1.2
31,32,32,33,32,33,32,33,,,31,68,2,997.56,,31,66,0,997.56,,31,68,5,997.56,,32,68,5,997.56,,31,69,2,997.56,,32,68,1,997.56,,31,66,0,997.56,,32,67,1,997.56,4.8
31,32,32,31,31,33,32,32,,,31,68,1,897.8,,31,66,2,897.8,,31,68,0,897.8,,31,68,1,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,0,897.8,2.9
31,32,32,32,31,32,32,32,,,31,68,2,997.56,,31,66,3,997.56,,31,68,0,997.56,,31,68,0,997.56,,31,69,0,997.56,,32,68,0,997.56,,31,66,0,997.56,,32,67,0,997.56,2
31,32,31,32,32,33,32,33,,,31,68,0,897.8,,31,66,0,897.8,,31,68,1,897.8,,31,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,0,897.8,1.3
31,32,31,32,31,32,32,32,,,31,68,1,897.8,,31,66,1,897.8,,31,68,0,897.8,,31,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,0,897.8,2
31,32,32,32,31,33,32,32,,,31,68,0,897.8,,31,66,2,897.8,,31,68,2,897.8,,31,68,0,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,0,897.8,,32,67,0,897.8,2
31,32,31,32,32,33,32,32,,,31,68,4,897.8,,31,66,1,897.8,,31,68,2,897.8,,31,68,0,897.8,,31,69,0,897.8,,32,68,1,897.8,,31,66,0,897.8,,32,67,0,897.8,1.1
31,32,32,32,31,32,32,33,,,31,68,5,997.56,,31,66,4,997.56,,31,68,2,997.56,,31,68,0,997.56,,31,69,0,997.56,,32,68,1,997.56,,31,66,0,997.56,,32,67,0,997.56,5.3
31,32,31,33,31,33,32,33,,,31,68,0,1296.83,,31,66,0,1296.83,,31,68,1,1296.83,,31,68,0,1296.83,,31,69,0,1296.83,,32,68,1,1296.83,,31,66,0,1296.83,,32,67,1,1296.83,1.8
33,34,32,34,35,41,34,33,,,31,68,0,4688.53,,31,66,1,4788.29,,31,68,1,4788.29,,31,68,0,4788.29,,31,69,1,4788.29,,32,68,1,4788.29,,31,66,1,4788.29,,32,67,0,4788.29,1.2
31,32,31,32,32,33,32,32,,,31,68,0,2493.9,,31,66,2,2493.9,,31,68,0,2493.9,,31,68,0,2493.9,,31,69,0,2493.9,,32,68,0,2493.9,,31,66,0,2493.9,,32,67,1,2493.9,1.4
31,32,31,32,32,32,32,32,,,31,68,0,897.8,,31,66,0,897.8,,31,68,0,897.8,,31,68,1,897.8,,31,69,0,897.8,,32,68,0,897.8,,31,66,2,897.8,,32,67,1,897.8,1.3
32,32,32,33,32,33,33,33,,,31,68,0,997.56,,31,66,1,997.56,,31,68,0,997.56,,31,68,0,997.56,,31,69,0,997.56,,32,68,1,997.56,,31,66,0,997.56,,32,67,0,997.56,1.3
31,32,31,32,32,33,32,33,,,31,68,1,997.56,,31,66,0,997.56,,31,68,0,997.56,,31,68,1,997.56,,31,69,1,997.56,,32,68,1,997.56,,31,66,0,997.56,,32,67,1,997.56,2
31,32,32,32,32,33,32,33,,,31,68,3,997.56,,31,66,0,997.56,,31,68,4,997.56,,31,68,0,997.56,,31,69,0,997.56,,32,68,2,997.56,,31,66,0,997.56,,32,67,0,997.56,4.9
32,32,31,32,32,33,33,32,,,31,68,0,997.56,,31,66,2,997.56,,31,68,0,997.56,,31,68,0,997.56,,31,69,1,997.56,,32,68,1,997.56,,31,66,1,997.56,,32,67,1,997.56,1.2
32,32,32,32,32,33,33,33,,,31,68,0,997.56,,31,66,5,997.56,,31,68,1,997.56,,31,68,1,997.56,,31,69,1,997.56,,32,68,0,997.56,,31,66,0,997.56,,32,67,1,997.56,5.1
